time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-10-15 04:00:00,4.3,100,2.8,2024-10-15
2024-10-15 05:00:00,4.7,100,3.6,2024-10-15
2024-10-15 06:00:00,4.9,100,3.9,2024-10-15
2024-10-15 07:00:00,9.0,89,3.1,2024-10-15
2024-10-15 08:00:00,10.4,84,3.9,2024-10-15
2024-10-15 09:00:00,11.7,80,4.9,2024-10-15
2024-10-15 10:00:00,12.9,77,6.2,2024-10-15
2024-10-15 11:00:00,14.0,76,7.6,2024-10-15
2024-10-15 12:00:00,14.9,75,8.7,2024-10-15
2024-10-15 13:00:00,15.4,76,9.0,2024-10-15
2024-10-15 14:00:00,15.6,78,9.3,2024-10-15
2024-10-15 15:00:00,15.5,81,9.2,2024-10-15
2024-10-15 16:00:00,14.7,84,8.1,2024-10-15
2024-10-15 17:00:00,13.6,88,6.4,2024-10-15
2024-10-15 18:00:00,12.7,91,5.8,2024-10-15
2024-10-15 19:00:00,12.4,92,7.1,2024-10-15
2024-10-15 20:00:00,12.3,92,9.4,2024-10-15
2024-10-15 21:00:00,12.0,91,11.0,2024-10-15
2024-10-15 22:00:00,11.4,89,11.0,2024-10-15
2024-10-15 23:00:00,10.7,87,9.8,2024-10-15
2024-10-16 00:00:00,10.1,85,9.0,2024-10-16
2024-10-16 01:00:00,9.7,83,8.7,2024-10-16
2024-10-16 02:00:00,9.5,81,8.5,2024-10-16
2024-10-16 03:00:00,9.3,80,8.5,2024-10-16
2024-10-16 04:00:00,9.0,81,8.2,2024-10-16
2024-10-16 05:00:00,8.8,82,8.2,2024-10-16
2024-10-16 06:00:00,8.9,82,8.5,2024-10-16
2024-10-16 07:00:00,9.4,80,10.0,2024-10-16
2024-10-16 08:00:00,10.3,77,12.7,2024-10-16
2024-10-16 09:00:00,11.2,74,14.3,2024-10-16
2024-10-16 10:00:00,12.2,72,15.0,2024-10-16
2024-10-16 11:00:00,13.4,70,15.0,2024-10-16
2024-10-16 12:00:00,14.2,70,14.7,2024-10-16
2024-10-16 13:00:00,14.6,71,13.5,2024-10-16
2024-10-16 14:00:00,14.6,74,11.9,2024-10-16
2024-10-16 15:00:00,14.4,77,10.5,2024-10-16
2024-10-16 16:00:00,13.9,80,9.8,2024-10-16
2024-10-16 17:00:00,13.2,83,9.5,2024-10-16
2024-10-16 18:00:00,12.5,85,8.9,2024-10-16
2024-10-16 19:00:00,12.1,86,8.0,2024-10-16
2024-10-16 20:00:00,11.7,87,6.8,2024-10-16
2024-10-16 21:00:00,11.4,88,5.8,2024-10-16
2024-10-16 22:00:00,11.2,88,5.5,2024-10-16
2024-10-16 23:00:00,10.9,89,5.2,2024-10-16
