time,temperature_2m,relative_humidity_2m,wind_speed_10m,date
2024-09-12 13:00:00,14.0,57,10.1,2024-09-12
2024-09-12 14:00:00,14.3,52,9.3,2024-09-12
2024-09-12 15:00:00,14.2,50,8.2,2024-09-12
2024-09-12 16:00:00,13.5,53,6.7,2024-09-12
2024-09-12 17:00:00,12.3,60,5.0,2024-09-12
2024-09-12 18:00:00,11.2,66,3.9,2024-09-12
2024-09-12 19:00:00,10.2,71,3.4,2024-09-12
2024-09-12 20:00:00,9.3,76,3.7,2024-09-12
2024-09-12 21:00:00,8.5,79,3.6,2024-09-12
2024-09-12 22:00:00,8.0,81,3.2,2024-09-12
2024-09-12 23:00:00,7.6,81,3.0,2024-09-12
2024-09-13 00:00:00,7.3,82,3.1,2024-09-13
2024-09-13 01:00:00,6.8,84,3.4,2024-09-13
2024-09-13 02:00:00,6.3,87,3.7,2024-09-13
2024-09-13 03:00:00,6.1,89,4.0,2024-09-13
2024-09-13 04:00:00,6.0,90,4.0,2024-09-13
2024-09-13 05:00:00,6.0,90,3.7,2024-09-13
2024-09-13 06:00:00,6.6,88,3.6,2024-09-13
2024-09-13 07:00:00,8.1,84,4.5,2024-09-13
2024-09-13 08:00:00,10.0,77,7.4,2024-09-13
2024-09-13 09:00:00,11.7,72,9.8,2024-09-13
2024-09-13 10:00:00,13.0,68,11.3,2024-09-13
2024-09-13 11:00:00,14.0,65,12.3,2024-09-13
2024-09-13 12:00:00,14.7,63,13.0,2024-09-13
2024-09-13 13:00:00,15.0,61,13.8,2024-09-13
2024-09-13 14:00:00,15.0,60,14.5,2024-09-13
2024-09-13 15:00:00,14.7,61,14.5,2024-09-13
2024-09-13 16:00:00,14.0,65,13.4,2024-09-13
2024-09-13 17:00:00,13.0,70,12.0,2024-09-13
2024-09-13 18:00:00,12.0,75,10.9,2024-09-13
2024-09-13 19:00:00,11.4,78,10.4,2024-09-13
2024-09-13 20:00:00,10.8,79,10.5,2024-09-13
2024-09-13 21:00:00,10.3,81,10.5,2024-09-13
2024-09-13 22:00:00,9.9,83,10.6,2024-09-13
2024-09-13 23:00:00,9.7,85,10.6,2024-09-13
2024-09-14 00:00:00,9.5,86,10.9,2024-09-14
2024-09-14 01:00:00,9.4,85,11.3,2024-09-14
2024-09-14 02:00:00,9.4,83,12.3,2024-09-14
2024-09-14 03:00:00,9.4,82,12.7,2024-09-14
2024-09-14 04:00:00,9.4,83,12.7,2024-09-14
2024-09-14 05:00:00,9.3,84,12.3,2024-09-14
2024-09-14 06:00:00,9.2,85,12.0,2024-09-14
2024-09-14 07:00:00,10.2,83,15.3,2024-09-14
2024-09-14 08:00:00,11.0,77,17.6,2024-09-14
2024-09-14 09:00:00,11.7,72,19.1,2024-09-14
2024-09-14 10:00:00,12.3,68,19.6,2024-09-14
2024-09-14 11:00:00,12.8,65,19.5,2024-09-14
2024-09-14 12:00:00,13.1,62,19.1,2024-09-14
2024-09-14 13:00:00,13.1,60,18.6,2024-09-14
2024-09-14 14:00:00,13.0,60,17.8,2024-09-14
2024-09-14 15:00:00,12.8,60,16.8,2024-09-14
2024-09-14 16:00:00,12.6,61,15.4,2024-09-14
2024-09-14 17:00:00,12.4,64,13.6,2024-09-14
2024-09-14 18:00:00,12.2,66,12.1,2024-09-14
2024-09-14 19:00:00,12.0,68,11.6,2024-09-14
2024-09-14 20:00:00,11.7,69,11.3,2024-09-14
2024-09-14 21:00:00,11.5,71,10.9,2024-09-14
2024-09-14 22:00:00,11.2,72,10.6,2024-09-14
2024-09-14 23:00:00,11.0,74,10.6,2024-09-14
2024-09-15 00:00:00,10.7,75,10.7,2024-09-15
2024-09-15 01:00:00,10.3,77,10.7,2024-09-15
2024-09-15 02:00:00,9.9,79,10.6,2024-09-15
2024-09-15 03:00:00,9.6,81,10.9,2024-09-15
2024-09-15 04:00:00,9.4,83,11.3,2024-09-15
2024-09-15 05:00:00,9.4,85,11.6,2024-09-15
2024-09-15 06:00:00,9.7,85,12.3,2024-09-15
2024-09-15 07:00:00,10.7,82,13.7,2024-09-15
2024-09-15 08:00:00,12.0,76,15.5,2024-09-15
2024-09-15 09:00:00,13.1,72,16.7,2024-09-15
2024-09-15 10:00:00,13.6,70,17.2,2024-09-15
2024-09-15 11:00:00,13.9,70,17.4,2024-09-15
2024-09-15 12:00:00,14.0,70,17.1,2024-09-15
2024-09-15 13:00:00,14.0,72,16.5,2024-09-15
2024-09-15 14:00:00,13.7,74,15.8,2024-09-15
2024-09-15 15:00:00,13.5,77,15.6,2024-09-15
2024-09-15 16:00:00,13.2,79,15.5,2024-09-15
2024-09-15 17:00:00,12.8,81,14.9,2024-09-15
2024-09-15 18:00:00,12.5,84,14.5,2024-09-15
2024-09-15 19:00:00,12.3,87,13.9,2024-09-15
2024-09-15 20:00:00,12.2,91,13.0,2024-09-15
2024-09-15 21:00:00,12.2,94,12.2,2024-09-15
2024-09-15 22:00:00,12.5,95,11.8,2024-09-15
2024-09-15 23:00:00,12.9,94,11.9,2024-09-15
